key,sample_uid,group,scope,state,n_cells,program,score
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,165,Barrier / junctions,6.345159778926329
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,165,Mucus / secretory,7.559589083807286
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,165,Injury-associated regeneration,5.990519630036914
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,165,Absorptive differentiation,6.339439588113963
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Inflammatory chemokines,2.0800192553998595
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Interferon response,2.57656892942684
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Barrier / junctions,6.443219900547741
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Mucus / secretory,7.964760394420189
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Injury-associated regeneration,5.5673613553570025
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,1339,Absorptive differentiation,7.096448421587398
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Inflammatory chemokines,-0.6232212791124164
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Interferon response,0.49148272589904296
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Barrier / junctions,6.027123657191761
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Mucus / secretory,6.864529869637399
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Injury-associated regeneration,5.404199773587561
Level 3___Mature absorptive colonocyte___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Mature absorptive colonocyte,121,Absorptive differentiation,5.8899948938709406
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Inflammatory chemokines,-1.0374167616216619
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Interferon response,2.289861983900675
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Barrier / junctions,6.883654162347196
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Mucus / secretory,7.172802839128859
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Injury-associated regeneration,5.028389595673869
Level 3___Mature absorptive colonocyte___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Mature absorptive colonocyte,373,Absorptive differentiation,7.884949017243036
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Inflammatory chemokines,1.0025987618270233
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Interferon response,2.6009494449496127
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Barrier / junctions,6.910811317816941
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Mucus / secretory,7.234585877435212
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Injury-associated regeneration,5.228220686406467
Level 3___Mature absorptive colonocyte___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Mature absorptive colonocyte,2844,Absorptive differentiation,7.764701759531414
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Inflammatory chemokines,1.5902772562024945
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Interferon response,2.267904223083897
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Barrier / junctions,6.617775792783475
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Mucus / secretory,8.048089156439655
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Injury-associated regeneration,5.11034398267597
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,254,Absorptive differentiation,7.099127449315831
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Inflammatory chemokines,2.201277908160858
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Interferon response,3.40983757622446
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Barrier / junctions,6.5759056990620985
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Mucus / secretory,7.636005956211708
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Injury-associated regeneration,5.738043628222831
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,265,Absorptive differentiation,7.2521047088259545
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Inflammatory chemokines,1.4995625187275294
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Interferon response,2.3225935231325265
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Barrier / junctions,6.08963662880262
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Mucus / secretory,7.744489934012191
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Injury-associated regeneration,5.3609635239179525
Level 3___Absorptive-secretory transitional epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,Absorptive-secretory transitional epithelial,101,Absorptive differentiation,6.932652940601863
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Inflammatory chemokines,1.1764783325532866
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Interferon response,1.0073142205119727
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Barrier / junctions,6.859612725713583
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Mucus / secretory,11.543694538799135
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Injury-associated regeneration,4.859341409017828
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,146,Absorptive differentiation,5.263415003306174
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Inflammatory chemokines,-0.3701423147386849
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Interferon response,0.5821182175020135
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Barrier / junctions,5.214548374535154
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Mucus / secretory,6.77714401617278
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Injury-associated regeneration,4.227736738449804
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,42,Absorptive differentiation,5.267285820059883
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Inflammatory chemokines,-1.12588976204081
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Interferon response,0.8453838691494743
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Barrier / junctions,5.892036935540861
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Mucus / secretory,9.437976983137828
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Injury-associated regeneration,3.5131625642885758
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,27,Absorptive differentiation,4.867400227062433
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Inflammatory chemokines,0.45201593149410674
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Interferon response,1.4055132749740757
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Barrier / junctions,6.579275649308087
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Mucus / secretory,10.72252300344963
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Injury-associated regeneration,5.019107508105425
Level 3___Reg4+ deep-crypt secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Reg4+ deep-crypt secretory epithelial,199,Absorptive differentiation,5.559923502118587
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Inflammatory chemokines,1.892821080823265
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Interferon response,1.8070642494802787
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Barrier / junctions,4.78000393389368
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Mucus / secretory,7.089503216655913
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Injury-associated regeneration,4.711343755228184
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD6,FAPTK__FD6,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,22,Absorptive differentiation,6.236591359003889
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Inflammatory chemokines,-1.3157453650915816
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Interferon response,0.5304218416595428
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Barrier / junctions,6.024413942336458
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Mucus / secretory,10.74203632825021
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Injury-associated regeneration,4.547308487543975
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,77,Absorptive differentiation,5.373981198705678
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Inflammatory chemokines,-4.5920522935557
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Interferon response,-2.551665446115163
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Barrier / junctions,3.976631476823993
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Mucus / secretory,6.974665481380121
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Injury-associated regeneration,3.3689477579734053
Level 3___Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Zg16+ secretory epithelial,71,Absorptive differentiation,5.312585694843994
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Inflammatory chemokines,1.29252326142236
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Interferon response,1.7479945006315971
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Barrier / junctions,4.504590001746732
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Mucus / secretory,7.416694509828936
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Injury-associated regeneration,5.2628333169978205
Level 3___IFN/MHC-II-responsive epithelial___FAPTK__FD2,FAPTK__FD2,FAP ablation,Level 3,IFN/MHC-II-responsive epithelial,42,Absorptive differentiation,5.962012064046434
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Inflammatory chemokines,-0.3293866856189966
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Interferon response,-0.4782645018677715
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Barrier / junctions,5.989168232111312
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Mucus / secretory,10.804818696402867
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Injury-associated regeneration,4.409207809039908
Level 3___Inflammatory Zg16+ secretory epithelial___FAPTK__FD4,FAPTK__FD4,FAP ablation,Level 3,Inflammatory Zg16+ secretory epithelial,56,Absorptive differentiation,5.8028150572633805
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Inflammatory chemokines,2.179193670051014
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Interferon response,0.7681905177487663
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Barrier / junctions,5.609382373346949
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Mucus / secretory,6.430994985978603
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Injury-associated regeneration,4.522549311581389
Level 3___Enteroendocrine-secretory transitional cell___FAPTK__FD3,FAPTK__FD3,FAP ablation,Level 3,Enteroendocrine-secretory transitional cell,63,Absorptive differentiation,5.417705296041818
