sample,group,subset,kind,marker,events,median,mean,eligible
WD2,WD,All neutrophils,total,CXCR4,197,-1948.7900768446384,-1314.1021741495824,True
WD2,WD,All neutrophils,total,MX1,197,-15206.16339205995,-16826.48390356305,True
WD2,WD,All neutrophils,total,PADI4,197,1518.8295634892536,2081.3922428411815,True
WD2,WD,All neutrophils,total,NAMPT,197,-256.6080728916851,-96.24166672488997,True
WD2,WD,All neutrophils,total,CD177,197,-10151.929848366937,-12210.705231752767,True
WD2,WD,All neutrophils,total,CD11b,197,82353.51968626473,94829.3631855362,True
WD2,WD,All neutrophils,total,CD45,197,24675.609036829694,26526.31008688977,True
WD2,WD,All neutrophils,total,Ly6G,197,42115.34597510294,66838.15037214378,True
WD2,WD,All neutrophils,total,F4/80,197,10075.270709261278,12605.154639948702,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,OSM,26,-65106.54112332266,-79340.90635838837,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,CXCR4,26,-1740.0398018593164,-2516.8667893325674,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,MX1,26,-13941.369340193785,-18773.516611239374,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,PADI4,26,-2006.9793676395338,-2425.5234169430655,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,NAMPT,26,-124.30511550358287,592.589794475194,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,CD177,26,12100.098190326677,14654.874155195223,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,CD11b,26,52389.10533867743,78692.83782053168,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,CD45,26,10275.464739714822,13426.386850413683,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,Ly6G,26,24491.56085000989,37539.22176781344,True
WD2,WD,Saved: cd177+ all neutrophil,saved gate,F4/80,26,7499.912972771437,8711.29496075773,True
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,OSM,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,MX1,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,PADI4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD177,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD11b,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,CD45,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+,saved gate,F4/80,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,OSM,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,MX1,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,PADI4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD177,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD11b,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,CD45,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4+/padi4+,saved gate,F4/80,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,OSM,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,MX1,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,PADI4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD177,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD11b,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,CD45,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/cxcr4- osm+,saved gate,F4/80,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,OSM,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,MX1,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,PADI4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD177,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD11b,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,CD45,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/mx1+ cxcr4-,saved gate,F4/80,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,OSM,2,-61180.33673698543,-61180.33673698543,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,CXCR4,2,-1524.7006682866993,-1524.7006682866993,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,MX1,2,-12836.06633938317,-12836.06633938317,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,PADI4,2,2738.5105847398577,2738.5105847398577,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,NAMPT,2,887.9164242193989,887.9164242193989,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD177,2,13489.609677050976,13489.609677050976,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD11b,2,38933.32347022227,38933.32347022227,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,CD45,2,9033.768082199043,9033.768082199043,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,Ly6G,2,33924.044933871905,33924.044933871905,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+,saved gate,F4/80,2,7499.247119642963,7499.247119642963,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,OSM,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,MX1,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,PADI4,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD177,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD11b,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,CD45,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cd177+ all neutrophil/padi4+ cxcr4-,saved gate,F4/80,0,,,False
WD2,WD,Saved: cd177- all neutrophils,saved gate,OSM,159,-58980.46089936708,-61908.727167867735,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,CXCR4,159,-2107.2617727341662,-1159.0814317247916,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,MX1,159,-15913.1249492866,-16875.175033427386,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,PADI4,159,2233.4917513816163,3014.4999656851064,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,NAMPT,159,-291.8556092566409,-235.34553460601194,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,CD177,159,-12586.839049450691,-17599.035223334093,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,CD11b,159,94049.70202268047,99456.06593992864,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,CD45,159,26913.3534081134,29107.051619491172,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,Ly6G,159,50237.22815742957,73926.64596290384,True
WD2,WD,Saved: cd177- all neutrophils,saved gate,F4/80,159,12034.89740071304,13706.638960389508,True
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,OSM,6,10236.053512452461,11987.315342187532,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CXCR4,6,2338.1041145847385,2601.7766529509763,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,MX1,6,2722.377172284243,4152.2985940840135,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,PADI4,6,1759.9821698611563,877.7864273113829,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,NAMPT,6,452.8035603926839,491.4939925791591,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD177,6,-9501.737768225317,-11667.037215416638,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD11b,6,11485.47837405396,13313.904039207371,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,CD45,6,12065.070763585538,13863.32323485701,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,Ly6G,6,24474.961011227653,30797.65965182187,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4+ osm+,saved gate,F4/80,6,-926.8423840154688,-469.27152760255586,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,OSM,5,11555.045534439425,14050.87989683067,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CXCR4,5,1075.3962413546942,988.571823543746,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,MX1,5,4016.87523074254,4317.357843676995,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,PADI4,5,-232.52547562407975,-84.77031391149876,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,NAMPT,5,309.9747809783761,295.204732059706,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD177,5,-5786.831162432942,-5109.492026967213,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD11b,5,7256.6620900629705,8053.694873806171,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,CD45,5,6503.857860883289,6685.775804029616,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,Ly6G,5,19462.587564349335,20887.76694453553,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- mx1+,saved gate,F4/80,5,-3404.0570012592657,-3285.2796725645844,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,OSM,2,19121.236944586733,19121.236944586733,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CXCR4,2,745.539507157649,745.539507157649,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,MX1,2,4927.43083756842,4927.43083756842,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,PADI4,2,781.895483970903,781.895483970903,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,NAMPT,2,268.15648474712793,268.15648474712793,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD177,2,-4324.767657499113,-4324.767657499113,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD11b,2,6720.193934087266,6720.193934087266,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,CD45,2,7537.797109800615,7537.797109800615,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,Ly6G,2,22254.050912649494,22254.050912649494,False
WD2,WD,Saved: cd177- all neutrophils/cxcr4- osm+,saved gate,F4/80,2,-3406.911600099548,-3406.911600099548,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,OSM,5,3934.7741612438913,4255.740478754398,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CXCR4,5,4058.4310431505896,5850.941627790346,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,MX1,5,8061.177975149596,8422.350295245462,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,PADI4,5,3843.5570672804283,5046.514378008128,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,NAMPT,5,595.6323398069917,557.9908687178233,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD177,5,-11250.344592971695,-12703.601312122384,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD11b,5,10300.71927746027,12627.212891277526,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,CD45,5,21900.296521229076,27199.98186648143,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,Ly6G,5,24754.60883469823,26801.512176793556,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ cxcr4+,saved gate,F4/80,5,2148.151366132156,21.93458773506409,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,OSM,4,18745.555203341297,20040.061318690252,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CXCR4,4,1686.4416920800943,2197.651032925791,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,MX1,4,7314.002841363832,7007.810492858238,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,PADI4,4,46.69762816550404,369.67404498513764,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,NAMPT,4,405.56424735581805,457.74540555204123,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD177,4,-6025.371001583917,-9353.00121847121,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD11b,4,12474.395943331874,14793.570242658545,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,CD45,4,9559.872675322284,11669.971710014554,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,Ly6G,4,30821.107356957236,34238.76625830818,False
WD2,WD,Saved: cd177- all neutrophils/mx1+ osm+,saved gate,F4/80,4,-5827.170805715035,-5506.871491285037,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,OSM,3,8127.027075087951,11727.292161830179,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CXCR4,3,3301.075574579556,3403.616432985638,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,MX1,3,1779.0041171890211,3820.150238659533,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,PADI4,3,3486.2893919766975,3626.3699404383674,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,NAMPT,3,951.1390017026227,621.582043140559,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD177,3,-16881.51531831807,-17188.401605866417,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD11b,3,10118.61641798338,14132.778387127719,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,CD45,3,19444.125282425874,17995.147785263584,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,Ly6G,3,50267.336058368586,40473.55996712171,False
WD2,WD,Saved: cd177- all neutrophils/osm+ padi4+,saved gate,F4/80,3,2685.063946598628,2000.47791906195,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,OSM,23,-12696.41403341608,-16716.14481266204,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CXCR4,23,4058.4310431505896,6846.054004215007,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,MX1,23,-1946.4913969489955,-1571.091884561368,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,PADI4,23,5357.77957686759,8231.084693441124,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,NAMPT,23,76.11069219536886,121.68641172936033,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD177,23,-11851.44304980028,-15420.330313368526,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD11b,23,13581.277750040095,25537.544683963588,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,CD45,23,30324.413731240074,34819.240752304846,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,Ly6G,23,16134.951369362996,27667.006409891026,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4+,saved gate,F4/80,23,6844.700220139079,8629.822882332543,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,OSM,66,-86697.83325085518,-76403.30983821134,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CXCR4,66,-2965.4824736272294,-2886.2222646320533,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,MX1,66,-22993.88758875445,-21134.698822400544,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,PADI4,66,4040.8557345023987,5442.075568060432,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,NAMPT,66,-653.8194563920063,-204.48996568799467,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD177,66,-22573.46916447887,-23521.623858465104,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD11b,66,124133.57770954535,115982.97438666051,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,CD45,66,30781.781882385825,30205.441271264466,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,Ly6G,66,102219.8869929089,103238.46211673168,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ cxcr4-,saved gate,F4/80,66,14768.08527012572,16519.721147693468,True
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,OSM,2,1619.9835291612108,1619.9835291612108,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CXCR4,2,3428.955167049179,3428.955167049179,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,MX1,2,14139.547866409168,14139.547866409168,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,PADI4,2,7691.1714835971,7691.1714835971,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,NAMPT,2,855.5699781717353,855.5699781717353,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD177,2,-19245.99341247586,-19245.99341247586,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD11b,2,16324.254010939512,16324.254010939512,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,CD45,2,31021.735983602768,31021.735983602768,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,Ly6G,2,37510.97244653341,37510.97244653341,False
WD2,WD,Saved: cd177- all neutrophils/padi4+ mx1+,saved gate,F4/80,2,-1523.453235071217,-1523.453235071217,False
WD2,WD,Saved: cxcr4+,saved gate,OSM,28,-10978.826863419288,-13839.098353994556,True
WD2,WD,Saved: cxcr4+,saved gate,CXCR4,28,3748.2442162220905,6437.536812752822,True
WD2,WD,Saved: cxcr4+,saved gate,MX1,28,-1262.101617354518,-672.6520944529437,True
WD2,WD,Saved: cxcr4+,saved gate,PADI4,28,4716.7449099031855,7109.354231808856,True
WD2,WD,Saved: cxcr4+,saved gate,NAMPT,28,79.21248954777458,222.33269799212573,True
WD2,WD,Saved: cxcr4+,saved gate,CD177,28,-10848.50069800156,-13344.207336747455,True
WD2,WD,Saved: cxcr4+,saved gate,CD11b,28,13570.941438750353,23038.81092565948,True
WD2,WD,Saved: cxcr4+,saved gate,CD45,28,24742.857800944523,31097.548871567746,True
WD2,WD,Saved: cxcr4+,saved gate,Ly6G,28,14795.348793635949,25607.139646952255,True
WD2,WD,Saved: cxcr4+,saved gate,F4/80,28,5048.181655367278,6857.894463625799,True
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,OSM,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,CXCR4,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,MX1,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,PADI4,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,NAMPT,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,CD177,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,CD11b,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,CD45,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,Ly6G,0,,,False
WD2,WD,Saved: cxcr4+/cd177 hi,saved gate,F4/80,0,,,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,OSM,2,18745.555203341297,18745.555203341297,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CXCR4,2,3414.269890409434,3414.269890409434,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,MX1,2,8723.769516556173,8723.769516556173,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,PADI4,2,1759.9821698611563,1759.9821698611563,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,NAMPT,2,773.3856707548073,773.3856707548073,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD177,2,-14689.085234867127,-14689.085234867127,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD11b,2,20311.74172933013,20311.74172933013,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,CD45,2,16694.708248132178,16694.708248132178,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,Ly6G,2,41991.764957887804,41991.764957887804,False
WD2,WD,"Saved: cxcr4+/mx1, osm+",saved gate,F4/80,2,-6861.139526722152,-6861.139526722152,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,OSM,3,-12286.423169463818,-8763.178821502703,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CXCR4,3,4058.4310431505896,5430.996662158824,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,MX1,3,11811.60205350451,11405.955087295346,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,PADI4,3,12188.299359426976,9806.311668211074,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,NAMPT,3,760.0009546408478,1294.4351066040335,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD177,3,-7511.764301953615,-7286.980976050636,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD11b,3,4877.364893343308,6658.244758398268,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,CD45,3,40143.17544597646,36204.76118342501,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,Ly6G,3,12561.538985689236,14059.245556033668,False
WD2,WD,"Saved: cxcr4+/mx1, padi4+",saved gate,F4/80,3,2148.151366132156,-227.5084444258076,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,OSM,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CXCR4,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,MX1,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,PADI4,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,NAMPT,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD177,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD11b,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,CD45,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,Ly6G,0,,,False
WD2,WD,"Saved: cxcr4+/padi4, osm+",saved gate,F4/80,0,,,False
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,OSM,27,-12286.423169463818,-15136.022534313264,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CXCR4,27,3438.0573892935918,6508.147337743172,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,MX1,27,-1865.8965216193367,-1045.2081371350062,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,PADI4,27,5234.712998235192,7254.36573640299,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,NAMPT,27,76.11069219536886,195.339871928774,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CD177,27,-10446.656803031425,-12982.353548145531,True
WD2,WD,Saved: cxcr4+/padi4- or osm-,saved gate,CD11b,27,13560.605127460609,22863.539362589985,True
