"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24410872_221973",1.91959516885991,3.44701922924114,"Inflamed UC","Activated crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_788458",-3.10904271718746,1.45020903141094,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_96999",-1.62910039541011,-0.689592709235426,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_96374",1.77754657152409,3.2882107594688,"Inflamed UC","Activated crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_373758",-4.77892215368038,-4.06028424709248,"Inflamed UC","Crypt-bottom fibroblast","P016","Fibroblast"
"SAM24410872_290005",-3.92587573644405,-1.4247814318459,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_309003",1.10501043680424,-0.0290014645378549,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_882097",-3.85595328923946,-2.08269893138814,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_493639",2.82085959795231,1.65344131977153,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_705244",-3.83956678029781,-2.71714793651509,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_730082",-2.42654283162837,0.535564082272772,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_473314",-4.56170661565547,-1.63971148937153,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_84996",5.14038841608281,4.1306499341209,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_582247",3.30082743051762,3.86506975681377,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_425168",-5.43876655217891,-6.15228330104756,"Inflamed UC","Crypt-bottom fibroblast","P016","Fibroblast"
"SAM24410872_749794",2.6994374263596,5.89299763233257,"Inflamed UC","Activated crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_305360",3.32123153093571,3.19051588565898,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_815999",4.95329253557438,3.95406330616069,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_608823",-0.9204378854919,-2.74291931598591,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_611682",3.96581252101178,2.70639861614299,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_240455",-4.90384967443233,-3.44776116817402,"Inflamed UC","Crypt-bottom fibroblast","P016","Fibroblast"
"SAM24410872_855013",4.17010642397518,2.27623058349681,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_404002",-4.81868846532588,-4.65090667217183,"Inflamed UC","Crypt-bottom fibroblast","P016","Fibroblast"
"SAM24410872_643023",3.07217221143956,4.34809530765605,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_155114",-4.84441383001094,-3.44920932262349,"Inflamed UC","Crypt-bottom fibroblast","P016","Fibroblast"
"SAM24410872_442527",1.52748291376347,3.64971245319438,"Inflamed UC","Activated crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_748284",5.03376572015996,4.88871658832622,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_3934",-4.76852519628292,-2.66212879627156,"Inflamed UC","LP fibroblast","P016","Fibroblast"
"SAM24410872_729680",1.8332676160645,1.00177798659397,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_463072",1.32314269426579,1.59589822084499,"Inflamed UC","Resting crypt-top fibroblast","P016","Fibroblast"
"SAM24410872_88388",2.7260339725327,5.07643879444194,"Inflamed UC","Activated crypt-top fibroblast","P016","Fibroblast"
"SAM24411909_367751",-5.37058360692745,-5.95441638439106,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_468336",3.25730519178624,3.08643473178935,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_277280",-1.62707049962764,-1.3902662894051,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_693055",-5.14449794408565,-0.495534410170789,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_876023",-3.59237392064815,-2.04058920352864,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_696581",-4.61869533178096,-1.14392994850087,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_427252",-5.06891639348751,-4.18085252254414,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_448271",-5.86816318151241,-1.81990992038655,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_86230",-2.90106256124263,-0.721338858298536,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_29390",-3.71502215978389,-1.23613463848042,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_769827",-6.05593783971553,-1.4956461092751,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_759764",4.77027647379155,4.70365084201885,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_449220",3.7841074931931,4.15962112934185,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_114653",-3.28483350393062,0.443211699434046,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_856762",-3.31859643575435,-1.76166402309346,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_565588",1.70572750452275,4.05780352146221,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_176135",1.16254060152287,0.0167796710212271,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_674202",-2.66479928609615,-6.01147567241597,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_104604",-2.46475656148677,-4.04950295894551,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_527675",-2.90829093572383,-6.10937463252949,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_476514",-4.29690463659053,-0.497896423033949,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_120281",2.90243701818699,1.66401685268474,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_363447",2.16796259763951,4.21487439663005,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_402287",-3.78568990346675,-0.0445698401253183,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_508209",-5.12714393255001,-0.8396185538094,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_871594",-4.65339572545772,-1.0518019100945,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_4304",4.81603406551594,4.40250314266277,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_297229",4.47445495608563,4.97433508426738,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_480593",-3.69924552556758,0.621701553993348,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_539929",3.9543741512608,4.4764055112083,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_54130",-3.94789989110713,-0.598642697028394,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_757204",-4.97001369115596,-4.2432137629311,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_179305",4.0013537499618,4.57474912197185,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_698418",3.4829166400742,3.82112921268535,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_664592",-5.33109481450801,-5.92775689571309,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_398362",0.69530861261601,4.58199490100933,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_575801",-4.24221332189327,-0.343196322612043,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_756043",-3.64872939702754,1.00735403091503,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_522758",3.04912905576939,3.79275001079631,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_78942",-2.7907820474792,-5.97654592006611,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_70213",5.17950479868168,3.8627272942741,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_606715",-4.33911998388057,-3.18591677158284,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_340216",3.16832487467045,2.88503612072063,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_104208",-4.59951026555782,-1.85555898158955,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_593202",1.43004529360051,5.21081388980937,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_806744",-4.6880331766296,-3.50978671520161,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_41654",3.05442910078282,4.1899966099937,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_536456",1.92930905702824,4.21287025005413,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_660856",4.3100739884686,4.16497458011699,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_275006",5.12474732282872,5.18126095325542,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_724942",-4.33961207982784,-2.1969355246346,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_17887",3.04172651651616,5.5135091641624,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_811213",-4.72998817083126,-1.14935635536122,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_699813",-4.83335883733516,-0.43771003692555,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_491304",3.50925485971684,3.61345423252178,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_54339",3.65894697788472,3.75324691326213,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_459668",1.88156788233037,1.01063270361019,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_821748",3.1561806071114,2.89951528102947,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_520465",2.71611337545628,5.25053490192485,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_811641",2.11580126169438,4.23097027332378,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_143975",5.08386390093083,3.9960850575645,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_201398",-3.57833583471065,0.0247724154670279,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411909_175361",3.08520655515904,3.92917073757244,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_230842",-4.50519187566524,-3.72280417888569,"Uninflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411909_352538",2.72815399053807,4.65792931110454,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_571393",1.26729385736699,1.55995864660335,"Uninflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_422538",2.46532742861027,5.90421284229351,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_847544",2.60088496092076,5.16835869342876,"Uninflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411909_672119",-4.12982661840206,-0.349853923014875,"Uninflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_244042",6.17046396616215,-0.259217371634718,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_718445",-2.27521426793819,-0.382911314658399,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_116610",5.51178579214329,-2.30569397418904,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_84781",5.63049607160801,2.54460800678325,"Inflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_542330",5.49194567087407,4.90095222980571,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_761342",-5.25462634679561,-5.86390077083516,"Inflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411910_534819",1.9209186303925,5.49640549213481,"Inflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_221854",3.48867683294529,-0.951063146285291,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_652545",6.31182591799016,0.309642354555849,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_675257",3.49393849256749,2.01821661979747,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_186365",5.18324332121129,-1.98148571460652,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_757730",-5.50147826787715,-6.20039521663594,"Inflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411910_676383",4.39950119140858,4.74073828250957,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_128217",6.14066617372746,0.00969458610606599,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_105699",5.48453729036564,-1.57658015697407,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_659136",5.24003248098607,5.25486792118144,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_222620",6.07615868929143,4.59027231723857,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_127254",-1.66186244603877,1.26319850475383,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_345361",-1.16148812886959,2.35131634265972,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_733852",-3.26349837896114,-4.04713880031514,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_600563",1.83517258051152,2.18809581787181,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_380637",2.65830902937169,2.95449842006755,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_507826",-2.86652333852535,0.312557289906267,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_194717",-0.399130893914752,-2.62764226406025,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_324324",-4.06651694890743,-2.88789473979878,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_114851",1.67943708780522,2.53107286483837,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_126184",-4.60053641912227,-4.15477191417622,"Inflamed UC","Crypt-bottom fibroblast","P017","Fibroblast"
"SAM24411910_802391",6.13170044306035,0.216830054827456,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_267093",5.02856962564702,4.90960253269268,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_129664",-0.978648258416705,-2.78715502231526,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_752188",-3.50975329992061,-3.61119853465962,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_839038",4.41522638681645,-1.69876467197346,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_806513",3.38991187694783,-0.595546831778761,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_829655",-2.35837228414302,0.95319629699779,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_365664",4.10007275822873,2.4779148200233,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_600374",-1.32828815099483,1.44736636669231,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_359123",0.979767726690717,3.6337553361137,"Inflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_718486",-3.2912760507751,-3.6940194269936,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_598535",4.45990051511044,-0.293494631938215,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_822733",2.85960428598637,5.94494427234722,"Inflamed UC","Activated crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_504865",5.21464364412541,-1.17893825977254,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_526062",-3.1380515825439,1.34354598314357,"Inflamed UC","LP fibroblast","P017","Fibroblast"
"SAM24411910_819472",3.94700887981171,-2.09517632930684,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_386834",2.60193877104039,2.29616225750041,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_105965",5.04197387579197,-1.64614640682149,"Inflamed UC","Inflammatory fibroblast","P017","Fibroblast"
"SAM24411910_195756",6.09682659986729,4.54500592739177,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24411910_720053",4.10657603848095,2.09591389686656,"Inflamed UC","Resting crypt-top fibroblast","P017","Fibroblast"
"SAM24412534_269873",2.85672728899235,4.58357156307292,"Uninflamed UC","Activated crypt-top fibroblast","P019","Fibroblast"
"SAM24412534_110751",2.834241913588,5.23575581104351,"Uninflamed UC","Activated crypt-top fibroblast","P019","Fibroblast"
"SAM24412534_411869",-4.90919692632442,-0.831441988639112,"Uninflamed UC","LP fibroblast","P019","Fibroblast"
"SAM24412534_619583",3.10630671861882,5.38665998966289,"Uninflamed UC","Activated crypt-top fibroblast","P019","Fibroblast"
"SAM24412534_9046",-4.43495757695919,-2.14717971294331,"Uninflamed UC","LP fibroblast","P019","Fibroblast"
