"cell","UMAP1","UMAP2","condition","state","patient","lineage"
"SAM24419279_10771975",-1.07131439722241,-4.35342766006436,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_610184",-2.17875081575574,0.838119733734468,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_7691552",3.88617461644946,-1.17835016210522,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_9023704",-1.02840312100114,-4.68801046569791,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_9887651",-3.22138983286084,-2.10406197269406,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_7084125",-3.39122349298657,0.433988678856233,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_7405117",0.0131948562794796,1.31732367317233,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_11207884",-4.52354914224805,-0.913801621989867,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_5041183",-2.37432962930859,-3.48887182434048,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12690442",-4.81707197702588,-0.997491997079512,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13862077",1.41124266111194,2.45863555709873,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_1040692",-0.887560006185485,1.58617519180332,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_4875285",-3.38996726549329,1.44077001850162,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10190603",-3.82666880167188,1.57782362739597,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_11512783",-0.847134447610987,-3.25789071281399,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_11538077",-4.3907325891322,0.131967294617036,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_6205461",-3.84524637735547,1.74160264770542,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_9602696",-2.15078872717084,0.520020473404268,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_9895307",1.67361181699573,2.30868409912143,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_4586540",-2.0000072149104,2.78892539779697,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_5932457",-4.43969852007092,-0.652134847240111,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_6962691",-1.11731292582215,0.795162666244844,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_11808040",1.41952436887561,0.479703057213167,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_4455974",-3.07435351885022,-2.63095165451016,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8567437",-0.776860381430996,-3.07169176300015,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_2537567",1.16684788190662,1.0135264281467,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_13307201",-2.11145621813001,-1.73463607986416,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_11232473",-1.32247033990086,-2.68474270065274,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_13283716",1.76577013456165,1.6077167872623,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_7691905",0.676150259607421,2.78474019805942,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_9762124",-0.385685923463715,-4.14062262733426,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12989255",-4.8135316995448,-1.12778092582669,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_2982158",-3.56409079111279,-0.955607574777266,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_9599262",-2.98353416002454,0.598758924408296,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_8426963",-4.70996719873608,-1.34390987117734,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13134425",-1.36785310781659,0.799862969322542,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_4290104",-3.058384242422,0.952641117973665,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_5903623",-0.624310704833878,0.623536217613557,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_7383580",-0.127675118810547,0.690880406303743,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_9914126",-4.74623757875623,-0.93973873217549,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_294951",-3.45589167154492,0.33882497589145,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_6361001",3.60015672170459,-0.0035715218349901,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_12256193",0.888670262926208,-0.369632494048735,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_13887011",2.39985483609973,-1.31215865571942,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_9909966",-0.337002041704071,-3.68897725303616,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_7379406",1.58746188604175,-0.189156037168166,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_9749768",-0.254958930379761,-3.24520827491727,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_11684447",-0.582556667692078,2.07684825698886,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_7844427",-4.17357903993787,1.96315072814975,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8733363",1.54074233495532,2.89450739662204,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_12855222",-2.88417917764844,-2.13016594608273,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_163275",-3.11159974611462,-0.431090493099352,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_4891411",-2.38518840349377,0.906085122032503,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_5333022",-1.01262195683183,-3.41602636535611,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_9151148",1.23382228338061,-4.02882338722195,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_10936375",2.17052024328052,-0.0948697443767992,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_11685156",2.43518465482532,-1.44401617010083,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12984638",-0.625565799838913,-4.359053861694,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6815703",-0.180587413675202,-3.67836285789456,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_7545267",-1.50352090871991,0.781245696945527,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10773529",-3.26313525713147,-0.777115729050299,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_7969545",-2.16605788744153,1.39275168220554,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1796046",0.397746619814025,1.73851059715305,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_7231521",-2.66209358251752,-2.16906489093747,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8734147",-1.76102412021817,0.932058918876985,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_2665781",1.68180101835071,-0.134005587892195,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_8292521",0.214085993402587,2.78703902999912,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_760789",2.50427120649158,2.06227039138828,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_6803761",1.6944200369054,-1.09308619459119,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_8576336",1.14595836126147,2.85357593338046,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_6662023",-0.955728496379269,-2.0655021782681,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_10037084",0.963929948442566,-0.524628924550077,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_13896666",0.630645689600097,3.6941573504642,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_14031398",-0.444265308744324,2.42927120964084,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_4592287",-0.327187660104645,-4.31809021194424,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_9608835",1.86553758107959,-1.24628008563962,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_11504305",-0.376361611253632,-0.32701703567948,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6965819",-1.04202075577439,-3.35861564834561,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6362531",-3.32850939310254,-0.102454942063948,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8564796",-2.66130131757916,1.75583576004062,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_888195",0.715841946237671,1.14066492359195,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_9465271",-0.226193192369355,2.2028517607883,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_7238467",2.44907730542957,0.198081005020479,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_1794489",0.49362092935382,0.251774895592073,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_7669320",-1.0462478277749,-4.67510820587125,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_1951546",-1.96310264146985,-2.7665131207272,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_5310372",0.335839209192382,1.7245392684177,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_608264",1.09328227960406,0.858240235252717,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_5162141",1.04117506467639,1.79626725952182,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_5478172",-4.33243829286755,-0.974883448676726,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8144286",-3.36127978838147,1.52436422149692,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10192601",-4.73508221185864,-0.266081910924574,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_5185231",3.54393619024097,-0.295414876536986,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_7554054",-1.34392243898572,-2.34384263713803,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_10480592",0.924647388094055,3.46501277725253,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10938708",-0.881372814021123,0.53277634422336,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_1477721",-0.86068635149957,0.905400026245454,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_1628965",1.41216510259448,0.915360677643159,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_9894552",1.03850489579974,0.768533218307832,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_5469367",0.00985681735812338,1.8672051314548,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_11530387",1.81820124112903,2.48602937500034,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_12248522",0.00377881252108725,-3.7115290280148,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12259985",-1.41690391576947,-2.5489860888287,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_12703135",-1.94715231931866,1.15575121681247,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10932557",-1.44769460237683,-0.585134247662088,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_11364527",-1.11063868082227,-4.31879402358975,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6671668",-3.77553278482617,-0.956432056026122,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1777608",1.69676702939807,2.48438380996738,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_1778394",2.93795531713306,-0.227361094550749,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_9880381",1.98816579305469,2.23104571144138,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_15026",1.97682040654956,1.41469155590091,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_9464115",-1.58485055244626,1.26144813339267,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_12415199",-3.81773191965283,1.60206078331027,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_32648",2.31061643087207,-0.560929984198472,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_1499228",-0.0950067666834721,3.54762862960849,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_9321222",-0.0189231065577397,1.67112897674594,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_10331139",-2.06344026601971,-3.275806438522,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12544563",-4.55408078706921,-1.14405895431485,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_12545738",-1.53177953041257,-1.03647549112286,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_12859018",-3.16252738512219,0.274406838817933,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13005390",0.804221329324829,1.54895232955966,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_12251224",-3.17682796991528,-2.38925255496945,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1181222",-4.46181232011975,-0.556120521674918,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_6200494",-4.57520896471204,-0.437738199131152,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_6967001",-1.3104944554633,-3.46588183601346,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_13865551",2.65070455991565,1.82688783447299,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_456581",-4.46899038828076,-1.06996889074292,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_12101015",-4.60324126756848,-0.426206257538458,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13863629",-1.64113390720548,1.66284059326206,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_605227",-3.00636369264783,0.488202798767427,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_3568922",2.25071185552417,-3.10749508102383,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_5042745",0.874781546228515,2.60538553039584,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_8267584",-4.14205819643201,1.50994705001865,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_3987128",-2.82018274343671,2.61813329498325,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_11812633",1.6029288145238,-0.247623335914275,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_12834503",-0.392189684278382,-2.48431862552609,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6072630",-2.08900493658246,0.919974196358064,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_744658",0.731369075410949,-1.6244711991116,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_4294702",1.12544101201831,-1.48350347240414,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_1479205",-4.15921622789563,-1.28345323760953,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_9588486",-4.21892077005566,-0.364582877950331,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13432385",-1.44440436638059,2.21353148262058,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_897091",-3.92725736177625,2.20105408470187,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1495709",-0.436952504283799,0.709938514633516,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_2534863",2.42618792974292,-0.186335187749526,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_5192129",-1.63073033369244,-3.79874159057584,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_5778120",-3.3005865243739,-0.460254077212473,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_8267546",-4.09508329904736,0.36567782203708,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1202695",-2.61590546644391,0.58473311702762,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_1953482",-1.17191985524358,-3.50252510269131,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_2371232",-3.69224649942578,1.54379175941501,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_10500949",1.02714091264545,3.45850824157749,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_2232285",-4.52256804979504,1.68587015907321,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_2246086",0.636135992639648,0.926844227714876,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_6065337",-1.38306325948895,-4.78990722854581,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_10179518",-3.41684752977551,-1.36640937288251,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_5470090",-3.44693523920239,0.793341148300508,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_11070035",3.28967088186084,-0.0431610461040941,"Inflamed UC","Neutrophil PADI4","P039","Neutrophil"
"SAM24419279_18510",-1.49915349758328,2.05682157318149,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_904708",-2.91030651605786,-1.89771546085324,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13883584",1.30318063222705,2.61750673095737,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_4750944",-1.06181487715901,-2.68643189628567,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6348708",-1.96523219621838,-3.29126383026089,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6813358",-2.00771123445691,1.40931998531375,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_4442969",-2.99354964769543,1.87117742340122,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_11666703",-0.649418997532738,0.568128693504671,"Inflamed UC","Neutrophil MX1","P039","Neutrophil"
"SAM24419279_13735699",1.84538930379687,-2.13886929710355,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_6360211",-1.79281425750913,-3.61961318214383,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_4296983",-0.653177010781182,-4.99580360610928,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_10937547",-4.78311139620007,-0.847418826417586,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
"SAM24419279_13577139",0.00530099593936117,1.94482945243869,"Inflamed UC","Neutrophil lowRNA","P039","Neutrophil"
"SAM24419279_2084447",1.6272596689397,0.414890098972658,"Inflamed UC","Neutrophil OSM","P039","Neutrophil"
"SAM24419279_11805315",-1.6312704709834,-0.452600952582022,"Inflamed UC","Neutrophil CXCR4","P039","Neutrophil"
