sample_uid,sample_id,dataset_source,source_batch,source_condition,contrast,contrast_short,condition_label,treatment_status,total_cells,compartment,feature_scope,feature,numerator_cells,denominator_cells,proportion
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,0,0,
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,0,
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,0,
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,0,0,
Merged_a5B1__M22,M22,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,5532,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,0,0,
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,1,11,0.0909090909090909
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,1,11,0.0909090909090909
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,0,11,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,0,11,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,1,11,0.0909090909090909
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,8,11,0.727272727272727
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,11,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,11,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,0,11,0
Merged_a5B1__M23,M23,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,91895,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,0,11,0
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,0,0,
Merged_a5B1__M24,M24,Merged_a5B1,I1,DSS+ a5B1_inhibitor,alpha5beta1 blockade during DSS,alpha5beta1 blockade,DSS + alpha5beta1 blockade,Treatment,4899,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,0,0,
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,20,159,0.125786163522013
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,21,159,0.132075471698113
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,13,159,0.0817610062893082
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,1,159,0.00628930817610063
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,20,159,0.125786163522013
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,73,159,0.459119496855346
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,159,0
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,159,0
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,10,159,0.0628930817610063
Merged_a5B1__M3,M3,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,41642,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,1,159,0.00628930817610063
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,30,122,0.245901639344262
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,13,122,0.10655737704918
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,14,122,0.114754098360656
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,0,122,0
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,21,122,0.172131147540984
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,37,122,0.30327868852459
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,122,0
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,122,0
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,7,122,0.0573770491803279
Merged_a5B1__M4,M4,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,22157,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,0,122,0
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,28,102,0.274509803921569
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,16,102,0.156862745098039
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,14,102,0.137254901960784
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,2,102,0.0196078431372549
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,30,102,0.294117647058824
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,7,102,0.0686274509803922
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,102,0
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,102,0
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,3,102,0.0294117647058824
Merged_a5B1__M5,M5,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,13580,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,2,102,0.0196078431372549
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Ackr4+ Pi16-like fibroblast,2,71,0.028169014084507
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Apod+ Wnt5a+ trophic fibroblast,12,71,0.169014084507042
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Ccl7+ Cxcl1+ inflammatory fibroblast,5,71,0.0704225352112676
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Clec3b+ Has1+ matrix fibroblast,0,71,0
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Cxcl13+ fibroblast,15,71,0.211267605633803
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,ECM-rich fibroblast,36,71,0.507042253521127
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Fibroblast (subtype unresolved),0,71,0
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Il1r1+ fibroblast,0,71,0
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Pdgfra+ Wnt5a+ fibroblast,1,71,0.0140845070422535
Merged_a5B1__M6,M6,Merged_a5B1,CD1,Control,DSS induction in a5B1 cohort,DSS induction,Control,Reference,30753,Stromal,Level 3 fraction within compartment,Wif1+ BMP-niche fibroblast,0,71,0
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,4490,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,270,787,0.343074968233799
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,4490,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,270,787,0.343074968233799
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,4490,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,270,787,0.343074968233799
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,4490,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,270,787,0.343074968233799
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,4490,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,480,787,0.609911054637865
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,4490,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,480,787,0.609911054637865
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,4490,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,480,787,0.609911054637865
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,4490,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,480,787,0.609911054637865
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,4490,Stromal,Remodeling program fraction within compartment,Other fibroblast,25,787,0.0317662007623888
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,4490,Stromal,Remodeling program fraction within compartment,Other fibroblast,25,787,0.0317662007623888
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,4490,Stromal,Remodeling program fraction within compartment,Other fibroblast,25,787,0.0317662007623888
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,4490,Stromal,Remodeling program fraction within compartment,Other fibroblast,25,787,0.0317662007623888
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,4490,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,12,787,0.0152477763659466
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,4490,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,12,787,0.0152477763659466
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,4490,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,12,787,0.0152477763659466
FAPTK__D1,D1,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,4490,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,12,787,0.0152477763659466
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,1071,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,139,196,0.709183673469388
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,1071,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,139,196,0.709183673469388
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,1071,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,139,196,0.709183673469388
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,1071,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,139,196,0.709183673469388
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,1071,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,36,196,0.183673469387755
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,1071,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,36,196,0.183673469387755
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,1071,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,36,196,0.183673469387755
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,1071,Stromal,Remodeling program fraction within compartment,Matrix / ECM fibroblast,36,196,0.183673469387755
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,1071,Stromal,Remodeling program fraction within compartment,Other fibroblast,15,196,0.076530612244898
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,1071,Stromal,Remodeling program fraction within compartment,Other fibroblast,15,196,0.076530612244898
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,1071,Stromal,Remodeling program fraction within compartment,Other fibroblast,15,196,0.076530612244898
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,1071,Stromal,Remodeling program fraction within compartment,Other fibroblast,15,196,0.076530612244898
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,1071,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,6,196,0.0306122448979592
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,1071,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,6,196,0.0306122448979592
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,1071,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,6,196,0.0306122448979592
FAPTK__D2,D2,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,1071,Stromal,Remodeling program fraction within compartment,Trophic / niche fibroblast,6,196,0.0306122448979592
FAPTK__D3,D3,FAPTK,M1,FAP-TK_PBS_DSS,FAP ablation during DSS,FAP ablation,FAP-TK PBS+DSS,Reference,865,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,94,135,0.696296296296296
FAPTK__D3,D3,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in FAP-TK cohort,FAP-TK DSS induction,FAP-TK PBS+DSS,Treatment,865,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,94,135,0.696296296296296
FAPTK__D3,D3,FAPTK,M1,FAP-TK_PBS_DSS,DSS induction in a5B1 cohort,DSS induction,Severe DSS colitis,Treatment,865,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,94,135,0.696296296296296
FAPTK__D3,D3,FAPTK,M1,FAP-TK_PBS_DSS,alpha5beta1 blockade during DSS,alpha5beta1 blockade,Severe DSS colitis,Reference,865,Stromal,Remodeling program fraction within compartment,Inflammatory fibroblast,94,135,0.696296296296296
